uuid,data_generating_centre,epirr_id,antibody,flagstat_qc:total,flagstat_qc:mapped,flagstat_qc:mapped_pct,flagstat_qc:paired,flagstat_qc:read1,flagstat_qc:read2,flagstat_qc:paired_properly,flagstat_qc:paired_properly_pct,flagstat_qc:with_itself,flagstat_qc:singletons,flagstat_qc:singletons_pct,flagstat_qc:diff_chroms,ctl_flagstat_qc:total,ctl_flagstat_qc:mapped,ctl_flagstat_qc:mapped_pct,ctl_flagstat_qc:paired,ctl_flagstat_qc:read1,ctl_flagstat_qc:read2,ctl_flagstat_qc:paired_properly,ctl_flagstat_qc:paired_properly_pct,ctl_flagstat_qc:with_itself,ctl_flagstat_qc:singletons,ctl_flagstat_qc:singletons_pct,ctl_flagstat_qc:diff_chroms,dup_qc:unpaired_reads,dup_qc:paired_reads,dup_qc:unpaired_dupes,dup_qc:paired_dupes,dup_qc:paired_opt_dupes,dup_qc:dupes_pct,ctl_dup_qc:unpaired_reads,ctl_dup_qc:paired_reads,ctl_dup_qc:unpaired_dupes,ctl_dup_qc:paired_dupes,ctl_dup_qc:paired_opt_dupes,ctl_dup_qc:dupes_pct,pbc_qc:total_read_pairs,pbc_qc:distinct_read_pairs,pbc_qc:one_read_pair,pbc_qc:two_read_pair,pbc_qc:NRF,pbc_qc:PBC1,pbc_qc:PBC2,ctl_pbc_qc:total_read_pairs,ctl_pbc_qc:distinct_read_pairs,ctl_pbc_qc:one_read_pair,ctl_pbc_qc:two_read_pair,ctl_pbc_qc:NRF,ctl_pbc_qc:PBC1,ctl_pbc_qc:PBC2,nodup_flagstat_qc:total,nodup_flagstat_qc:mapped,nodup_flagstat_qc:paired,nodup_flagstat_qc:read1,nodup_flagstat_qc:read2,nodup_flagstat_qc:paired_properly,nodup_flagstat_qc:paired_properly_pct,nodup_flagstat_qc:with_itself,ctl_nodup_flagstat_qc:total,ctl_nodup_flagstat_qc:mapped,ctl_nodup_flagstat_qc:paired,ctl_nodup_flagstat_qc:read1,ctl_nodup_flagstat_qc:read2,ctl_nodup_flagstat_qc:paired_properly,ctl_nodup_flagstat_qc:paired_properly_pct,ctl_nodup_flagstat_qc:with_itself,overlap_reproducibility_qc:N1,overlap_reproducibility_qc:N_opt,overlap_reproducibility_qc:N_consv,xcor_score:num_reads,xcor_score:est_frag_len,xcor_score:corr_est_frag_len,xcor_score:phantom_peak,xcor_score:corr_phantom_peak,xcor_score:min_corr,xcor_score:NSC,xcor_score:RSC,frip_macs2_qc:rep1.FRiP,frip_macs2_qc:rep1-pr1.FRiP,frip_macs2_qc:rep1-pr2.FRiP,overlap_frip_qc:rep1-pr.FRiP,jsd_qc:pct_gen_enrich,jsd_qc:auc,jsd_qc:ch_div,jsd_qc:elbow_pt,jsd_qc:jsd,jsd_qc:syn_auc,jsd_qc:syn_elbow_pt,jsd_qc:syn_jsd
860bedc9-692c-462c-94be-59ab1fd7c824,CEEHRC_[CEMT],IHECRE00003691.3,H3K4me1,172234606,171031434,99.3,172234606,86117303,86117303,170244789,98.84,170408709,622725,0.36,39783,116197260,114125531,98.22,116197260,58098630,58098630,111936342,96.33,113460777,664754,0.57,109989,0,79456153,0,2640180,2609,0.033228,0,49424273,0,404585,1429,0.008186,79454192,76814087,74295591,2408602,0.966772,0.967213,30.845939,49418586,49014360,48629916,376015,0.99182,0.992157,129.329724,153631946,153631946,153631946,76815973,76815973,153631946,100,153631946,98039376,98039376,98039376,49019688,49019688,98039376,100,98039376,277411,277411,277411,1.5e+07,150,0.192080964905429,55,0.1838918,0.171097,1.122644,1.640039,0.556615056647,0.561310496551,0.561111459138,0.536475912641,0.167231839182,0.496722634856,0.112895551273,0,0.773944996681,0.499681858451,0.330849107089,0.477053238959
58df05be-1225-4fa7-a2b4-32d2d5f1b802,CEEHRC_[CEMT],IHECRE00003691.3,H3K4me3,61173058,60531767,98.95,61173058,30586529,30586529,60101135,98.25,60229215,302552,0.49,28848,116197260,114125531,98.22,116197260,58098630,58098630,111936342,96.33,113460777,664754,0.57,109989,0,27135020,0,644870,612,0.023765,0,49424273,0,404585,1429,0.008186,27134148,26489291,25882190,577727,0.976234,0.977081,44.800035,49418586,49014360,48629916,376015,0.99182,0.992157,129.329724,52980300,52980300,52980300,26490150,26490150,52980300,100,52980300,98039376,98039376,98039376,49019688,49019688,98039376,100,98039376,100849,100849,100849,1.5e+07,160,0.208805047834022,50,0.1884983,0.1670391,1.250037,1.946298,0.40506433694,0.397154178375,0.397122505199,0.372122648654,0.193558620522,0.494420500822,0.132226282918,1.02711686605e-275,0.758606763857,0.500316668714,0.315257717647,0.433948614733
6671b082-a817-48d2-abb0-2b33e6b6a3bd,CEEHRC_[CEMT],IHECRE00003691.3,H3K9me3,141141850,133893408,94.86,141141850,70570925,70570925,130378578,92.37,132097736,1795672,1.27,139280,116197260,114125528,98.22,116197260,58098630,58098630,111935929,96.33,113460776,664752,0.57,110151,0,43948219,0,1585716,1702,0.036081,0,49423846,0,404318,1434,0.008181,43945362,42359767,40936910,1353099,0.963919,0.96641,30.254187,49418173,49014212,48629809,376025,0.991826,0.992157,129.326,84725006,84725006,84725006,42362503,42362503,84725006,100,84725006,98039056,98039056,98039056,49019528,49019528,98039056,100,98039056,160183,160183,160183,1.5e+07,-10,0.198898817540302,50,0.2288297,0.1839239,1.081419,0.3334741,0.445398401271,0.414591246109,0.414208732881,0.397099917948,0.195057813391,0.495585692492,0.128828333517,0,0.711148874916,0.507725470431,0.259155553219,0.416420569237
3bf09a2c-baea-4256-b5b7-ae913b7ca17e,CEEHRC_[CEMT],IHECRE00003692.4,H3K27ac,115680790,102444543,88.56,115680790,57840395,57840395,99779560,86.25,101990377,454166,0.39,76333,103857894,102353291,98.55,103857894,51928947,51928947,100340149,96.61,101801899,551392,0.53,131984,0,45443489,0,9018440,798,0.198454,0,44269160,0,406091,1054,0.009173,45442548,36424247,29402260,5778971,0.801545,0.807217,5.087802,44267990,43861911,43470849,382881,0.990827,0.991084,113.536187,72850098,72850098,72850098,36425049,36425049,72850098,100,72850098,87726138,87726138,87726138,43863069,43863069,87726138,100,87726138,56334,56334,56334,1.5e+07,145,0.261307243108714,55,0.1828264,0.1474125,1.772626,3.216105,0.307527858914,0.306673922273,0.306794556198,0.284279554653,0.227794329705,0.495241246852,0.11135235422,0,0.712745433208,0.503473235595,0.290920079095,0.398043214543
40ad2b6a-7c5b-4fe0-8afa-f12886fb0c69,CEEHRC_[CEMT],IHECRE00003692.4,H3K27me3,190078752,188587278,99.22,190078752,95039376,95039376,180380871,94.9,187726065,861213,0.45,168050,103857894,102353291,98.55,103857894,51928947,51928947,100340149,96.61,101801899,551392,0.53,131984,0,82465864,0,3582271,1543,0.043439,0,44269160,0,406091,1054,0.009173,82464634,78882392,75565125,3094815,0.95656,0.957947,24.416686,44267990,43861911,43470849,382881,0.990827,0.991084,113.536187,157767186,157767186,157767186,78883593,78883593,157767186,100,157767186,87726138,87726138,87726138,43863069,43863069,87726138,100,87726138,274591,274591,274591,1.5e+07,145,0.184062578271701,45,0.1765475,0.1731822,1.062826,3.233085,0.363207018499,0.375646411653,0.375687507659,0.30286608311,0.20271392228,0.496765357211,0.124037888693,0,0.652782275961,0.496907319491,0.230458340471,0.41013251087
f878ad9b-d6d3-4a62-ad1c-aebee9337a47,CEEHRC_[CEMT],IHECRE00003692.4,H3K36me3,187311104,185010909,98.77,187311104,93655552,93655552,170353106,90.95,183950976,1059933,0.57,339400,103857894,102353291,98.55,103857894,51928947,51928947,100340149,96.61,101801899,551392,0.53,131984,0,77644206,0,5137372,1925,0.066166,0,44269160,0,406091,1054,0.009173,77642236,72504963,67963735,4076213,0.933834,0.937367,16.673254,44267990,43861911,43470849,382881,0.990827,0.991084,113.536187,145013668,145013668,145013668,72506834,72506834,145013668,100,145013668,87726138,87726138,87726138,43863069,43863069,87726138,100,87726138,239243,239243,239243,1.5e+07,125,0.205861347136445,55,0.1922543,0.1835685,1.121442,2.566596,0.643342644604,0.651488845688,0.651948827999,0.62153619224,0.126215041124,0.496623435571,0.135688538716,0,0.805750534289,0.50406425653,0.413678846532,0.553594378584
370f0fb4-0bb1-4fa3-8e1d-75f06bf7b384,CEEHRC_[CEMT],IHECRE00003692.4,H3K4me1,125251832,124373301,99.3,125251832,62625916,62625916,119468616,95.38,123795893,577408,0.46,79186,103857894,102353291,98.55,103857894,51928947,51928947,100340149,96.61,101801899,551392,0.53,131984,0,55966482,0,2780790,971,0.049687,0,44269160,0,406091,1054,0.009173,55965709,53184928,50885421,1969592,0.950313,0.956764,25.835514,44267990,43861911,43470849,382881,0.990827,0.991084,113.536187,106371384,106371384,106371384,53185692,53185692,106371384,100,106371384,87726138,87726138,87726138,43863069,43863069,87726138,100,87726138,168370,168370,168370,1.5e+07,145,0.244395343539406,45,0.2002999,0.1815599,1.346087,3.353016,0.686090353823,0.68307118704,0.68305948008,0.66691559995,0.09651374117,0.496065072875,0.21011215738,0,0.842631799916,0.504125599785,0.47639126137,0.599733893724
1a3a09f8-b5c3-470d-84e4-3495b32d631e,CEEHRC_[CEMT],IHECRE00003692.4,H3K4me3,59288790,58815164,99.2,59288790,29644395,29644395,57680842,97.29,58522957,292207,0.49,29462,103857894,102353291,98.55,103857894,51928947,51928947,100340149,96.61,101801899,551392,0.53,131984,0,26899935,0,2794593,351,0.103888,0,44269160,0,406091,1054,0.009173,26898443,24103869,22295436,1337587,0.896106,0.924973,16.668401,44267990,43861911,43470849,382881,0.990827,0.991084,113.536187,48210684,48210684,48210684,24105342,24105342,48210684,100,48210684,87726138,87726138,87726138,43863069,43863069,87726138,100,87726138,68131,68131,68131,1.5e+07,150,0.366364323549954,55,0.2094251,0.1275895,2.871431,2.917737,0.766149388714,0.758093285435,0.758240378681,0.754146357168,0.054917768547,0.494146310772,0.375889417358,2.59822124338e-250,0.928028917185,0.510071432601,0.609188059365,0.688587389047
e4c527ec-18d1-4382-887e-2c78b7a5a939,CEEHRC_[CEMT],IHECRE00003692.4,H3K9me3,185929114,176334374,94.84,185929114,92964557,92964557,165566791,89.05,173886802,2447572,1.32,477721,103857894,102353291,98.55,103857894,51928947,51928947,100340149,96.61,101801899,551392,0.53,131984,0,61790457,0,3438550,1408,0.055649,0,44269160,0,406091,1054,0.009173,61788652,58350194,55247163,2906290,0.944351,0.946821,19.009515,44267990,43861911,43470849,382881,0.990827,0.991084,113.536187,116703814,116703814,116703814,58351907,58351907,116703814,100,116703814,87726138,87726138,87726138,43863069,43863069,87726138,100,87726138,252621,252621,252621,1.5e+07,125,0.209230597687166,50,0.2322653,0.1921423,1.088936,0.4258982,0.440937643824,0.423371037177,0.423411085831,0.346497136813,0.173698032641,0.496237787985,0.138220370496,0,0.703994849998,0.504806678288,0.291238078693,0.457236561191
f2b1cfa1-231f-48d8-af6a-ed3f48905f6f,CEEHRC_[CEMT],IHECRE00003693.3,H3K27ac,104415760,103816876,99.43,104415760,52207880,52207880,103508855,99.13,103586642,230234,0.22,16920,208397864,205001725,98.37,208397864,104198932,104198932,199305552,95.64,203636967,1364758,0.65,299406,0,49301725,0,2676766,1847,0.054294,0,87961925,0,1539621,2337,0.017503,49299263,46622586,44590608,1686540,0.945706,0.956416,26.439105,87957322,86418077,84991683,1357144,0.9825,0.983494,62.625398,93249918,93249918,93249918,46624959,46624959,93249918,100,93249918,172844608,172844608,172844608,86422304,86422304,172844608,100,172844608,124907,124907,124907,1.5e+07,160,0.304892685746973,55,0.2245583,0.1858368,1.640647,3.07467,0.759198369992,0.748312909826,0.748370574945,0.738534381012,0.0645203137491,0.495793588946,0.319077901749,0,0.870201736481,0.501452260973,0.562338802438,0.656647446918
c56a1926-3d2b-458d-9800-4140f38e79d1,CEEHRC_[CEMT],IHECRE00003693.3,H3K27me3,173399648,171197777,98.73,173399648,86699824,86699824,169494118,97.75,170007758,1190019,0.69,68460,208397864,205001727,98.37,208397864,104198932,104198932,199305736,95.64,203636968,1364759,0.65,299296,0,74217020,0,1758622,2904,0.023696,0,87961350,0,1539702,2336,0.017504,74209918,72451660,70759527,1640958,0.976307,0.976645,43.120864,87956751,86417421,84991112,1357061,0.982499,0.983495,62.628807,144916796,144916796,144916796,72458398,72458398,144916796,100,144916796,172843296,172843296,172843296,86421648,86421648,172843296,100,172843296,201607,201607,201607,1.5e+07,-10,0.185983310929507,50,0.188619,0.1789004,1.039592,0.7288032,0.424099944708,0.376397241968,0.376779414026,0.354195121271,0.22328937572,0.496621767331,0.123728261239,0,0.617987568997,0.50090126303,0.211433542031,0.376065257788
00bffcc7-6bdd-4dff-a3af-f0bc3467ff95,CEEHRC_[CEMT],IHECRE00003693.3,H3K36me3,179420290,178202793,99.32,179420290,89710145,89710145,176977963,98.64,177298533,904260,0.5,87755,208397864,205001727,98.37,208397864,104198932,104198932,199305736,95.64,203636968,1364759,0.65,299296,0,82917884,0,913405,3226,0.011016,0,87961350,0,1539702,2336,0.017504,82909710,81996649,81106621,868455,0.988987,0.989146,93.391852,87956751,86417421,84991112,1357061,0.982499,0.983495,62.628807,164008958,164008958,164008958,82004479,82004479,164008958,100,164008958,172843296,172843296,172843296,86421648,86421648,172843296,100,172843296,213709,213709,213709,1.5e+07,-10,0.183357776198328,55,0.1782832,0.1766138,1.038185,4.039691,0.550769153993,0.503561401594,0.503765385629,0.494535990123,0.187376297781,0.496824582342,0.139787805302,0,0.690712333642,0.498171744053,0.276878474837,0.430142975804
61ce3aed-9b5d-4553-b99d-12b70cc1e329,CEEHRC_[CEMT],IHECRE00003693.3,H3K4me1,183413056,182252753,99.37,183413056,91706528,91706528,181283322,98.84,181729688,523065,0.29,44316,208397864,205001727,98.37,208397864,104198932,104198932,199305736,95.64,203636968,1364759,0.65,299296,0,85062435,0,9747415,4286,0.114591,0,87961350,0,1539702,2336,0.017504,85052319,75306270,66520219,7927862,0.885411,0.883329,8.390688,87956751,86417421,84991112,1357061,0.982499,0.983495,62.628807,150630040,150630040,150630040,75315020,75315020,150630040,100,150630040,172843296,172843296,172843296,86421648,86421648,172843296,100,172843296,224655,224655,224655,1.5e+07,150,0.192808526396407,55,0.1837051,0.1696333,1.13662,1.64692,0.593288325307,0.565631093782,0.565434775473,0.563379634567,0.164198203665,0.496682688772,0.108874232559,0,0.787789308698,0.50280821833,0.357372405604,0.485489786057
38d96ded-07f5-41c6-bca5-4d0a649a7511,CEEHRC_[CEMT],IHECRE00003693.3,H3K4me3,91428512,91049429,99.59,91428512,45714256,45714256,90777477,99.29,90835935,213494,0.23,14951,208397864,205001725,98.37,208397864,104198932,104198932,199305552,95.64,203636967,1364758,0.65,299406,0,42715861,0,2970068,1783,0.069531,0,87961925,0,1539621,2337,0.017503,42712330,39742353,37676754,1595899,0.930466,0.948025,23.608483,87957322,86418077,84991683,1357144,0.9825,0.983494,62.625398,79491586,79491586,79491586,39745793,39745793,79491586,100,79491586,172844608,172844608,172844608,86422304,86422304,172844608,100,172844608,102324,102324,102324,1.5e+07,165,0.326851203485152,55,0.2158205,0.160226,2.039938,2.997154,0.819148520996,0.807725204199,0.807856021815,0.805165302991,0.0440702261753,0.495437234809,0.381657993591,0,0.906758601939,0.501032820286,0.635041060715,0.713912883829
d51ed427-007f-40d3-b98a-eaa67c358ae9,CEEHRC_[CEMT],IHECRE00003693.3,H3K9me3,141035064,134260681,95.2,141035064,70517532,70517532,130506795,92.53,132556953,1703728,1.21,149576,208397864,205001727,98.37,208397864,104198932,104198932,199305736,95.64,203636968,1364759,0.65,299296,0,42579486,0,1225105,2792,0.028772,0,87961350,0,1539702,2336,0.017504,42574549,41349626,40371138,915167,0.971229,0.976336,44.113411,87956751,86417421,84991112,1357061,0.982499,0.983495,62.628807,82708762,82708762,82708762,41354381,41354381,82708762,100,82708762,172843296,172843296,172843296,86421648,86421648,172843296,100,172843296,158132,158132,158132,1.5e+07,-10,0.205818737262274,50,0.2366861,0.1854229,1.109996,0.3978653,0.63818134655,0.605427555741,0.605394375272,0.599553282538,0.133378114253,0.49553788612,0.213880020232,0,0.753671024248,0.505769276128,0.373784303786,0.508025279905
61c30d06-38bd-4873-b3e9-1676bf3449d1,CEEHRC_[CEMT],IHECRE00003694.3,H3K27ac,100400806,99662023,99.26,100400806,50200403,50200403,99087248,98.69,99189520,472503,0.47,18915,180205796,177256106,98.36,180205796,90102898,90102898,170638535,94.69,176150889,1105217,0.61,331135,0,47037943,0,2196798,2667,0.046703,0,75018495,0,1307884,2748,0.017434,47033557,44836941,43079774,1507401,0.953297,0.96081,28.578841,75016341,73708541,72495155,1155402,0.982566,0.983538,62.74453,89682290,89682290,89682290,44841145,44841145,89682290,100,89682290,147421222,147421222,147421222,73710611,73710611,147421222,100,147421222,113419,113419,113419,1.5e+07,160,0.292093661840068,55,0.2287612,0.1889777,1.545651,2.591932,0.767144049814,0.753834594696,0.754045458945,0.748375853741,0.0657783407092,0.495723381731,0.270738909559,0,0.884758178507,0.497665867441,0.575420699183,0.669578148926
c78458e5-ee0b-451a-90f1-dbb574d13e13,CEEHRC_[CEMT],IHECRE00003694.3,H3K27me3,180221416,178047142,98.79,180221416,90110708,90110708,176468527,97.92,176973462,1073680,0.6,70788,180205796,177256107,98.36,180205796,90102898,90102898,170638517,94.69,176150891,1105216,0.61,330969,0,77386185,0,2175572,4510,0.028113,0,75018779,0,1307836,2748,0.017433,77374049,75199381,73100728,2033495,0.971894,0.972092,35.94832,75016635,73708883,72495647,1155222,0.982567,0.98354,62.754732,150421226,150421226,150421226,75210613,75210613,150421226,100,150421226,147421886,147421886,147421886,73710943,73710943,147421886,100,147421886,225775,225775,225775,1.5e+07,-10,0.182146124030559,50,0.1835483,0.1756228,1.037144,0.8230791,0.409845092614,0.353415887024,0.353256484122,0.325377173302,0.228651010214,0.496684474889,0.115350936818,0,0.605025149739,0.503075795589,0.196279738346,0.372291360704
fc8c8322-ec2a-42ca-96d8-185645c9908f,CEEHRC_[CEMT],IHECRE00003694.3,H3K36me3,176152262,175008764,99.35,176152262,88076131,88076131,173601310,98.55,174218008,790756,0.45,107663,180205796,177256107,98.36,180205796,90102898,90102898,170638517,94.69,176150891,1105216,0.61,330969,0,81109928,0,866596,3885,0.010684,0,75018779,0,1307836,2748,0.017433,81103187,80236910,79392464,823969,0.989319,0.989476,96.353703,75016635,73708883,72495647,1155222,0.982567,0.98354,62.754732,160486664,160486664,160486664,80243332,80243332,160486664,100,160486664,147421886,147421886,147421886,73710943,73710943,147421886,100,147421886,265462,265462,265462,1.5e+07,-10,0.179154850876207,55,0.1749244,0.1738011,1.030804,4.766193,0.444614706201,0.424816325812,0.424712132491,0.390769214912,0.217065341422,0.496790790354,0.121927618347,0,0.662262936291,0.503585395259,0.214185256857,0.382440909713
791a1a19-8cb6-4f2d-b5f0-f97ea2658756,CEEHRC_[CEMT],IHECRE00003694.3,H3K4me1,137292782,135971303,99.04,137292782,68646391,68646391,134821572,98.2,135174021,797282,0.58,42899,180205796,177256107,98.36,180205796,90102898,90102898,170638517,94.69,176150891,1105216,0.61,330969,0,62474121,0,2500065,3746,0.040018,0,75018779,0,1307836,2748,0.017433,62457529,59959215,57568509,2296758,0.96,0.960128,25.065117,75016635,73708883,72495647,1155222,0.982567,0.98354,62.754732,119948112,119948112,119948112,59974056,59974056,119948112,100,119948112,147421886,147421886,147421886,73710943,73710943,147421886,100,147421886,214662,214662,214662,1.5e+07,155,0.18687312324222,55,0.1824402,0.1696657,1.10142,1.347011,0.507319350328,0.488969719017,0.488822852147,0.479025926207,0.194334470554,0.496291071803,0.106979989484,0,0.779266554309,0.496572670903,0.294003275393,0.43114670485
819459d2-9d3b-4d27-8783-172661f9c0c5,CEEHRC_[CEMT],IHECRE00003694.3,H3K4me3,105650562,104959919,99.35,105650562,52825281,52825281,104371738,98.79,104449681,510238,0.48,18526,180205796,177256106,98.36,180205796,90102898,90102898,170638535,94.69,176150889,1105217,0.61,331135,0,49073856,0,4205157,2541,0.08569,0,75018495,0,1307884,2748,0.017434,49067920,44862999,42049867,2119114,0.914304,0.937295,19.843136,75016341,73708541,72495155,1155402,0.982566,0.983538,62.74453,89737398,89737398,89737398,44868699,44868699,89737398,100,89737398,147421222,147421222,147421222,73710611,73710611,147421222,100,147421222,94417,94417,94417,1.5e+07,165,0.333434459563523,55,0.2201358,0.1546426,2.156161,2.729931,0.827524704713,0.820326326817,0.820369717601,0.817655134914,0.0431694357611,0.495710763836,0.326530489841,0,0.921014908543,0.502180473703,0.661058614274,0.736313896259
a7c0537c-0a7d-415e-ae83-a8d9e779153a,CEEHRC_[CEMT],IHECRE00003694.3,H3K9me3,132463288,127050796,95.91,132463288,66231644,66231644,123627201,93.33,125407409,1643387,1.24,130773,180205796,177256107,98.36,180205796,90102898,90102898,170638517,94.69,176150891,1105216,0.61,330969,0,41266324,0,1289136,3231,0.031239,0,75018779,0,1307836,2748,0.017433,41253761,39965558,38841191,1066657,0.968774,0.971867,36.413947,75016635,73708883,72495647,1155222,0.982567,0.98354,62.754732,79954376,79954376,79954376,39977188,39977188,79954376,100,79954376,147421886,147421886,147421886,73710943,73710943,147421886,100,147421886,159202,159202,159202,1.5e+07,-10,0.204818045192343,50,0.2316946,0.1860869,1.100658,0.410702,0.570159498336,0.53579497126,0.53560773504,0.526848918261,0.157036395609,0.495454638878,0.157259185065,0,0.744263645397,0.4968745849,0.333835735052,0.477656726178
976830f0-f131-4dc5-bdfd-64d83fdc4635,CEEHRC_[CEMT],IHECRE00003695.3,H3K27ac,91400730,90721731,99.26,91400730,45700365,45700365,90363210,98.86,90419644,302087,0.33,14031,196505800,193483775,98.46,196505800,98252900,98252900,182597399,92.92,192397679,1086096,0.55,243413,0,42745137,0,2750360,2913,0.064343,0,81193783,0,858603,4308,0.010575,42744352,39994023,37520618,2278612,0.935656,0.938156,16.466436,81187332,80329098,79518226,792113,0.989429,0.989906,100.387478,79989554,79989554,79989554,39994777,39994777,79989554,100,79989554,160670360,160670360,160670360,80335180,80335180,160670360,100,160670360,134733,134733,134733,1.5e+07,160,0.237521562883716,55,0.1986862,0.1791903,1.325527,2.991968,0.640794993752,0.612555010091,0.612539963471,0.603588160982,0.115721286296,0.495467265729,0.187816883387,0,0.827191593494,0.50525422804,0.462883522461,0.561666645725
bdb135f7-e7e7-45ee-919a-f8d9bc37c43a,CEEHRC_[CEMT],IHECRE00003695.3,H3K27me3,145394868,143719398,98.85,145394868,72697434,72697434,142615396,98.09,142957705,761693,0.52,50309,196505800,193483775,98.46,196505800,98252900,98252900,182597399,92.92,192397679,1086096,0.55,243413,0,63402084,0,2491130,3943,0.039291,0,81193783,0,858603,4308,0.010575,63399081,60908122,58513478,2306565,0.96071,0.960684,25.368233,81187332,80329098,79518226,792113,0.989429,0.989906,100.387478,121821908,121821908,121821908,60910954,60910954,121821908,100,121821908,160670360,160670360,160670360,80335180,80335180,160670360,100,160670360,228527,228527,228527,1.5e+07,150,0.186524101732512,50,0.1873855,0.1794298,1.039538,0.891721,0.379365873066,0.332425370134,0.332102057985,0.288148192915,0.214795455431,0.496314524618,0.147011899621,0,0.621313356685,0.502902389689,0.228385103424,0.380331786204
a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97,CEEHRC_[CEMT],IHECRE00003695.3,H3K36me3,176720300,175721252,99.43,176720300,88360150,88360150,174871675,98.95,175105045,616207,0.35,53868,196505800,193483777,98.46,196505800,98252900,98252900,182597368,92.92,192397682,1086095,0.55,243655,0,81724561,0,943148,4369,0.011541,0,81194162,0,858487,4313,0.010573,81721402,80778319,79854338,905838,0.98846,0.988562,88.155209,81187704,80329589,79518748,792073,0.98943,0.989906,100.393206,161562826,161562826,161562826,80781413,80781413,161562826,100,161562826,160671350,160671350,160671350,80335675,80335675,160671350,100,160671350,226175,226175,226175,1.5e+07,-10,0.18063643598296,55,0.1771341,0.1751624,1.031251,2.776355,0.503012120084,0.475378901171,0.475542336112,0.454074552429,0.203622454384,0.496801344158,0.122904067414,0,0.672185847519,0.503996717751,0.261530996062,0.406583671522
b45ed777-a5dc-4527-b410-7a0e01173bd4,CEEHRC_[CEMT],IHECRE00003695.3,H3K4me1,184119040,182535402,99.14,184119040,92059520,92059520,181280126,98.46,181737330,798072,0.43,45475,196505800,193483775,98.46,196505800,98252900,98252900,182597399,92.92,192397679,1086096,0.55,243413,0,84715205,0,8497584,6075,0.100308,0,81193783,0,858603,4308,0.010575,84713135,76215769,68448555,7106810,0.899692,0.898089,9.631404,81187332,80329098,79518226,792113,0.989429,0.989906,100.387478,152435242,152435242,152435242,76217621,76217621,152435242,100,152435242,160670360,160670360,160670360,80335180,80335180,160670360,100,160670360,224842,224842,224842,1.5e+07,150,0.188533019467004,55,0.1812864,0.1683811,1.11968,1.561524,0.544347710021,0.517198473901,0.517339823049,0.513929085256,0.186555265401,0.496709388424,0.106322873183,0,0.780514770564,0.497821655984,0.324862267007,0.44560636824
4e0e3ebc-98db-4359-b502-e370a14b1038,CEEHRC_[CEMT],IHECRE00003695.3,H3K4me3,69032000,68327311,98.98,69032000,34516000,34516000,67880591,98.33,67999304,328007,0.48,20677,196505800,193483775,98.46,196505800,98252900,98252900,182597399,92.92,192397679,1086096,0.55,243413,0,30968736,0,782288,2234,0.025261,0,81193783,0,858603,4308,0.010575,30967659,30185389,29492906,631931,0.974739,0.977059,46.671086,81187332,80329098,79518226,792113,0.989429,0.989906,100.387478,60372896,60372896,60372896,30186448,30186448,60372896,100,60372896,160670360,160670360,160670360,80335180,80335180,160670360,100,160670360,107085,107085,107085,1.5e+07,170,0.229790201870465,50,0.1920833,0.1653699,1.389553,2.41153,0.540638833576,0.522540440922,0.522585596713,0.515094190106,0.149883044813,0.494768079072,0.145048622107,0,0.830938214737,0.503754515093,0.420895480045,0.5129582111
08f241da-4ea3-4efd-8a07-63057f4f6ca8,CEEHRC_[CEMT],IHECRE00003695.3,H3K9me3,137005094,128622631,93.88,137005094,68502547,68502547,125100905,91.31,126691521,1931110,1.41,144558,196505800,193483777,98.46,196505800,98252900,98252900,182597368,92.92,192397682,1086095,0.55,243655,0,42061356,0,1304222,4089,0.031008,0,81194162,0,858487,4313,0.010573,42058601,40754497,39610340,1089969,0.968993,0.971926,36.340795,81187704,80329589,79518748,792073,0.98943,0.989906,100.393206,81514268,81514268,81514268,40757134,40757134,81514268,100,81514268,160671350,160671350,160671350,80335675,80335675,160671350,100,160671350,150742,150742,150742,1.5e+07,-10,0.200183902107804,50,0.2292712,0.1837813,1.08925,0.3605761,0.535880751126,0.49682668156,0.49671574902,0.488457384508,0.165702980867,0.495498582716,0.162952729774,0,0.732260669988,0.497433621071,0.328614101496,0.457993608631
61e7591e-7d42-4bac-a82f-41dc0577b027,CEEHRC_[CEMT],IHECRE00003696.3,H3K27ac,90968804,90388672,99.36,90968804,45484402,45484402,89942355,98.87,90095457,293215,0.32,17955,189647610,186420329,98.3,189647610,94823805,94823805,181392671,95.65,185501724,918605,0.48,192426,0,42661185,0,1561391,2079,0.0366,0,79855328,0,864526,3559,0.010826,42660792,41099409,39705086,1280236,0.9634,0.966074,31.01388,79850870,78986507,78170714,793031,0.989175,0.989672,98.572079,82199588,82199588,82199588,41099794,41099794,82199588,100,82199588,157981604,157981604,157981604,78990802,78990802,157981604,100,157981604,149963,149963,149963,1.5e+07,150,0.246496081281377,55,0.210645,0.1915341,1.286956,2.875959,0.717156139642,0.700942105982,0.701049830207,0.68652658728,0.0880029840606,0.495518595417,0.271124022096,0,0.839688750182,0.50103388282,0.500928078585,0.600689020756
