uuid,data_generating_centre,epirr_id,total,fraction_mapped,fraction_duplicates,fraction_rrna,fraction_intergenic
747842b3-d126-4464-9f33-f3470e291e1a,BLUEPRINT,IHECRE00002462.1,92052249,0.986573,0.607426,0.000848196,0.0267065
023c9ce4-5641-4c83-abbb-395b4e4c68f3,BLUEPRINT,IHECRE00002463.1,156643942,0.971998,0.259157,0.00152225,0.033338
08364ec8-e396-432b-8222-04881043911c,BLUEPRINT,IHECRE00002464.1,56243384,0.987801,0.538572,0.000229439,0.035002
7bc9470d-a417-4626-94ca-10492a9bfe49,BLUEPRINT,IHECRE00002465.1,106692112,0.986677,0.628823,0.000281598,0.0398362
1d053498-cbf0-4382-abd4-4e5ad77f5b7f,BLUEPRINT,IHECRE00002466.1,100041410,0.984192,0.626141,0.000196648,0.0355425
ec83bc4a-5a9a-4829-81a2-e3c0f10c1e4a,BLUEPRINT,IHECRE00002467.1,92841927,0.986249,0.630321,0.000283263,0.0240338
d66f20e3-f2f8-4e34-a312-49a8bfd10bb1,BLUEPRINT,IHECRE00002468.1,104585020,0.985833,0.613428,0.000403973,0.03153
6c71d984-0f2b-4791-b066-3c5e36e2a867,BLUEPRINT,IHECRE00002469.1,95596612,0.987035,0.675679,0.000610478,0.0358843
085ffcd1-457b-4bd1-8c3b-fe24a35204bc,BLUEPRINT,IHECRE00002470.1,103361028,0.979568,0.287401,0.00589852,0.0391915
9516a1e5-d442-4628-a1e6-898f7541b941,BLUEPRINT,IHECRE00002470.1,66860662,0.971639,0.139454,0.0011979,0.0226528
4aab2ed1-31a3-438c-a093-6e2863dc68db,BLUEPRINT,IHECRE00002471.1,90548618,0.982695,0.598522,0.000184577,0.0365735
e62f1b29-2499-4d93-b64d-d8bb0b77eaca,BLUEPRINT,IHECRE00002472.1,108077068,0.982917,0.290992,0.00513073,0.0361768
d26541d0-abd7-4cb2-8df4-76577d0b3918,BLUEPRINT,IHECRE00002472.1,70827830,0.966694,0.13571,0.000986858,0.02256
5977c741-268d-4bfd-92d3-29302b6d2887,BLUEPRINT,IHECRE00002473.1,130257832,0.975878,0.239221,0.000926376,0.0325906
a9a003c9-e2a3-4165-bac7-64a7711f6b90,BLUEPRINT,IHECRE00002474.1,101167804,0.980764,0.683169,0.000378879,0.0391244
a008ffea-a477-42fa-bf26-6fcc30d5ed0e,BLUEPRINT,IHECRE00002475.1,94256904,0.973972,0.641914,0.000222628,0.0334438
4cd003d5-009f-4cc2-aac4-5b51cf74674c,BLUEPRINT,IHECRE00002476.1,84560863,0.986593,0.586245,0.00109112,0.0298732
381eddf0-93ab-44c9-a03d-b457089ab896,BLUEPRINT,IHECRE00002477.1,87197762,0.98665,0.561248,0.00144232,0.0263657
6a42494b-466b-4844-b9ff-39e87184cada,BLUEPRINT,IHECRE00002478.1,89511554,0.983117,0.578473,0.00108195,0.0283402
a46ec3b7-6df0-4eef-b78c-3fdb38f94a89,BLUEPRINT,IHECRE00002479.1,89457656,0.985302,0.565018,0.000714023,0.0304256
d58143d3-bc15-409f-8784-7889f225b6a0,BLUEPRINT,IHECRE00002480.1,104158220,0.974036,0.258703,0.00126337,0.0318202
45f31933-bf58-4833-bc61-12b388f49be8,BLUEPRINT,IHECRE00002481.1,107295308,0.971937,0.37176,0.0138988,0.0409046
2636e3c1-731b-4b95-b512-5edd44285216,BLUEPRINT,IHECRE00002481.1,123492216,0.972403,0.170609,0.00148826,0.0236261
4c5e29f2-19ef-4052-a523-1158723beb56,BLUEPRINT,IHECRE00002482.1,82066176,0.986,0.63635,0.000540935,0.033624
fd331f56-8afb-485c-a21c-cb644290c32b,BLUEPRINT,IHECRE00002483.1,88609687,0.987041,0.565144,0.000930936,0.0271935
ba24dc43-102f-4b36-a958-ffc6f2588525,BLUEPRINT,IHECRE00002484.1,137221102,0.984604,0.313532,0.00739873,0.041339
590055c8-4772-43fa-bc2b-2ca02b347c86,BLUEPRINT,IHECRE00002484.1,68287442,0.970152,0.14033,0.00113894,0.0241528
16e82d53-e4b2-44dc-8319-5a3e392ee167,BLUEPRINT,IHECRE00002485.1,86192979,0.988128,0.624347,0.000817979,0.0337279
cab12a6a-d796-4516-b56f-77fadecfc93b,BLUEPRINT,IHECRE00002486.1,94565341,0.985432,0.638719,0.000995603,0.034404
1b26e8d3-8902-4db1-b65c-5b936f4e756e,BLUEPRINT,IHECRE00002487.1,99437114,0.984239,0.242665,0.0015065,0.036577
e7d7fb54-47db-4f05-bc26-b3450854ad6e,BLUEPRINT,IHECRE00002488.1,97784324,0.963704,0.358538,0.00484796,0.0415314
052aa007-807b-4269-ac01-76211a47a977,BLUEPRINT,IHECRE00002489.1,45060401,0.987356,0.518359,0.000232251,0.0305811
0d54fe44-b940-4a1e-b863-6243e53dd972,BLUEPRINT,IHECRE00002490.1,103407510,0.986822,0.592497,0.000744957,0.0276304
8da2c469-33f4-48c6-9340-aad00cca35a7,BLUEPRINT,IHECRE00002491.1,102356154,0.972514,0.663615,0.000321118,0.0381145
bbe505f5-77d8-4e1e-8565-e165ef89c419,BLUEPRINT,IHECRE00002492.1,102275649,0.980586,0.653492,0.000300748,0.0308768
48f350f8-22d1-4fa8-a06c-5d46765ecfaf,BLUEPRINT,IHECRE00002493.1,85016282,0.978599,0.593334,0.00109781,0.0276269
26e44090-cbfd-4151-a8ba-9062dda629bd,BLUEPRINT,IHECRE00002494.1,85055598,0.981785,0.539279,0.00084305,0.02998
e5903d96-1048-40ae-acc7-2486f6c03cf3,BLUEPRINT,IHECRE00002495.1,108982328,0.980415,0.245782,0.00177917,0.0362124
eb59ac5b-e348-4df4-a6d9-7dd5cad451e6,BLUEPRINT,IHECRE00002496.1,103589385,0.984651,0.658064,0.000725848,0.0275407
d2997786-8ef9-4afd-82e3-26dc3e0241f7,BLUEPRINT,IHECRE00002497.1,121013652,0.979419,0.39757,0.0148842,0.040198
70fa8948-8b0a-4ec2-9a33-ebaad3cd34e7,BLUEPRINT,IHECRE00002497.1,55386264,0.971983,0.117347,0.00105967,0.025181
0ced63c8-bf6c-4bc3-a58c-4ed9c1e12a74,BLUEPRINT,IHECRE00002498.1,117841356,0.983098,0.333274,0.00536732,0.0433362
05a5087d-ac95-46d8-8112-c621e4ce6317,BLUEPRINT,IHECRE00002499.1,87918022,0.989509,0.630661,0.000312429,0.0329991
1090dc12-1535-48a5-a27f-1f47fb2bfa7d,BLUEPRINT,IHECRE00002500.1,86588838,0.987066,0.612457,0.000975115,0.0250066
eb0a4e15-9932-4b79-a60e-58539d787be4,BLUEPRINT,IHECRE00002501.1,96513216,0.979345,0.186775,0.00480275,0.0397855
361203a2-ae0b-43b5-8d05-75f7ec4b853e,BLUEPRINT,IHECRE00002502.1,107935638,0.982086,0.26421,0.000997461,0.0326611
bf95c8b7-4cb7-463e-985f-b6947fde40ca,BLUEPRINT,IHECRE00002503.1,50082855,0.986383,0.556936,0.000306391,0.0313715
74f59c0d-c222-4713-a660-abc7ccc834e2,BLUEPRINT,IHECRE00002504.1,92356275,0.985514,0.585772,0.000350281,0.0305989
54150ee7-a47b-4095-b9ec-462956925d15,BLUEPRINT,IHECRE00002505.1,87908313,0.987199,0.547307,0.000480209,0.0283851
12baac25-3942-46ae-920f-ec67088c1450,BLUEPRINT,IHECRE00002506.1,30585723,0.987584,0.502494,0.000388003,0.0346246
6424ea11-4a8a-459a-af96-3278be8f8beb,BLUEPRINT,IHECRE00002507.1,110687851,0.983163,0.680681,0.000213822,0.0335525
023cd24f-1c05-4d79-892b-44eccad857c5,BLUEPRINT,IHECRE00002508.1,81261637,0.987448,0.621589,0.00079369,0.0329961
161fe3b5-278f-431f-b8a5-9a92370d354e,BLUEPRINT,IHECRE00002509.1,93234758,0.987638,0.643781,0.000343856,0.0350954
802594c4-1b3e-4626-86df-88129ea2bd29,BLUEPRINT,IHECRE00002510.1,96154478,0.980925,0.546054,0.0146895,0.0469775
7a7cd8ce-28fe-4007-bdaa-d60da8f6e892,BLUEPRINT,IHECRE00002511.1,104701404,0.987304,0.655393,0.000398454,0.032455
fef1bc66-d162-4f79-b21f-6eb73efbd738,BLUEPRINT,IHECRE00002512.1,91420655,0.986244,0.63286,0.00202762,0.0303845
95fc2ba9-011b-41cc-8718-330d58ebda60,BLUEPRINT,IHECRE00002513.1,120934866,0.968362,0.231792,0.00220813,0.0347974
8a396e55-73b9-484a-ab93-d16875564bac,BLUEPRINT,IHECRE00002514.1,127787550,0.967269,0.256331,0.000970156,0.03186
8b36a70d-7f65-4e9f-8b77-fe968fbbebf4,BLUEPRINT,IHECRE00002515.1,97024676,0.975991,0.658739,0.000296414,0.0321055
0a28710a-6f60-47e6-a5ea-138b53bf9d15,BLUEPRINT,IHECRE00002516.1,88903361,0.98715,0.605013,0.000855369,0.0285583
b35a916e-e616-4284-9481-0f1bcc00c1bb,BLUEPRINT,IHECRE00002517.1,100154376,0.983516,0.28916,0.00527337,0.0385868
4f32eebe-5d80-4298-ad5e-8b4c70c6105d,BLUEPRINT,IHECRE00002517.1,55703482,0.971163,0.129527,0.00151233,0.0229483
9c2cb436-35b6-4a7f-8790-6c8fb43209ff,BLUEPRINT,IHECRE00002518.1,99719551,0.986439,0.585459,0.00043607,0.0258743
9daa6472-c685-4157-a9c3-3313515ea6eb,BLUEPRINT,IHECRE00002519.1,95554957,0.985431,0.661017,0.000622911,0.0376766
4937f1e6-a9cb-4482-8209-cd6d70d0f5c0,BLUEPRINT,IHECRE00002520.1,114157068,0.977485,0.175792,0.00111344,0.0226453
e3ff3504-c11c-4734-be7b-32da7ae2409f,BLUEPRINT,IHECRE00002520.1,73535012,0.974052,0.500259,0.0243632,0.0394684
10d6961e-8f24-48e9-a92a-44ef34f4ec6d,BLUEPRINT,IHECRE00002522.1,79771792,0.985095,0.607105,0.000386662,0.0372925
61476725-d651-4ae5-b81b-d638d31d1d0c,BLUEPRINT,IHECRE00002523.1,79741892,0.98646,0.626125,0.000508809,0.0356102
e4dad57f-f0ba-42e9-9fe1-f1ff27565006,BLUEPRINT,IHECRE00002524.1,97700677,0.987603,0.640787,0.000273905,0.0332081
daf0f3f5-073b-4603-9d52-5bd10db65d32,BLUEPRINT,IHECRE00002525.1,97345713,0.985665,0.658893,0.000274892,0.0319326
675827e7-7b6b-4c11-bbb3-23b3691cb3cd,BLUEPRINT,IHECRE00002526.1,85195757,0.98438,0.575901,0.00045206,0.0281687
f4ac223d-903f-4a32-bb4d-022e338eb0c7,BLUEPRINT,IHECRE00002527.1,90238655,0.987428,0.666919,0.000323464,0.034009
10c8fd3e-3149-4527-a0bc-47bc09c80cc0,BLUEPRINT,IHECRE00002528.1,58894927,0.985395,0.531399,0.000743606,0.0279975
a0ed6968-53da-4472-9966-3888dde6d9b3,BLUEPRINT,IHECRE00002529.1,106093622,0.973466,0.252595,0.00214067,0.0337642
e3c08c58-6827-43f9-9231-da5dbaf802cb,BLUEPRINT,IHECRE00002530.1,109648460,0.978009,0.246793,0.00218997,0.0331531
b6460e08-0533-436f-9f51-9f24f2e2be3c,BLUEPRINT,IHECRE00002531.1,121711510,0.972643,0.37392,0.00538311,0.0413429
4e39c96f-2e4f-4593-9dbd-3b130588b48f,BLUEPRINT,IHECRE00002532.1,107763844,0.970638,0.242452,0.00116676,0.0310753
21ce6d9b-94e5-4fb5-8f7a-cca4af46cecd,BLUEPRINT,IHECRE00002533.1,153317384,0.977954,0.404667,0.0153523,0.0395165
7da6144c-73ab-440d-8cde-e4833ccf1460,BLUEPRINT,IHECRE00002533.1,54950462,0.971683,0.112715,0.00119241,0.022955
1dabe3ee-d475-4df8-be64-0ad81fabf134,BLUEPRINT,IHECRE00002534.1,94910488,0.978643,0.63887,0.00103498,0.0258513
c3a95d73-cd9e-4fea-abd4-a4428edebe4a,BLUEPRINT,IHECRE00002535.1,48486244,0.968344,0.114989,0.00120048,0.0230358
61c9ec1b-ae9d-4514-ba15-dd2a51bae655,BLUEPRINT,IHECRE00002535.1,97327288,0.983617,0.306125,0.00721992,0.0371382
01f99b86-762b-41e4-be58-af81448b2aa0,BLUEPRINT,IHECRE00002536.1,65555780,0.972784,0.566677,0.000814986,0.0272508
f8a87e9f-afef-4f5b-90a8-347c30e9a3bf,BLUEPRINT,IHECRE00002537.1,94949480,0.961715,0.261324,0.000924784,0.0318964
b2b19e44-6fe8-4a5a-8f96-2792db6e290d,BLUEPRINT,IHECRE00002538.1,112117042,0.973547,0.382029,0.00558353,0.0453149
2cf24eb1-ecf4-42db-8bb9-fd595a8e44c0,BLUEPRINT,IHECRE00002539.1,76229397,0.984994,0.572823,0.000662325,0.0267081
676813a9-d211-4b83-b704-c55231b92d5c,BLUEPRINT,IHECRE00002540.1,109924787,0.984373,0.611329,0.000993855,0.0344212
3c7be9a4-9635-4c0e-aa55-a8968e5dcc37,BLUEPRINT,IHECRE00002541.1,79282035,0.983746,0.63372,0.000443538,0.027099
d07ec770-7f02-4780-b1fa-fba02aa69027,BLUEPRINT,IHECRE00002542.1,73348353,0.978707,0.526892,0.00093154,0.0273633
e261adfb-7811-4b3b-a25d-7c155c81ad5d,BLUEPRINT,IHECRE00002543.1,96539826,0.98452,0.665541,0.000911849,0.0357471
a8b8929e-1367-4324-9356-3ff20e01e9f0,BLUEPRINT,IHECRE00002544.1,102955028,0.984788,0.476531,0.0283155,0.0359836
558f3478-340c-4fa1-b550-94df7e10dc1f,BLUEPRINT,IHECRE00002545.1,87829793,0.987003,0.575735,0.000988185,0.0283185
48db9293-b79b-4e5a-9702-4176b2b7d9e6,BLUEPRINT,IHECRE00002546.1,107534592,0.981138,0.684458,0.000512112,0.0333103
92429fe0-3ae0-4f31-8e3f-d2281e7834c0,BLUEPRINT,IHECRE00002547.1,88382736,0.979912,0.617826,0.0015731,0.0273752
e6285711-75dd-4df2-b366-274088f8dded,BLUEPRINT,IHECRE00002548.1,104763197,0.986215,0.663164,0.000572063,0.0333267
883bfc8f-0e8c-47a0-89ba-a9fb187c0f91,BLUEPRINT,IHECRE00002549.1,99391463,0.978447,0.620206,0.000390296,0.0277059
9c3734c6-194f-48a0-b235-fa179f6203c8,BLUEPRINT,IHECRE00002550.1,95291076,0.988033,0.608824,0.000134465,0.0354602
4708aa13-8502-4b85-aa55-f8b4c2272c84,BLUEPRINT,IHECRE00002551.1,114373770,0.967864,0.232709,0.00133962,0.0322465
d5fe90ba-ecee-4571-9e74-e3f10982caba,BLUEPRINT,IHECRE00002552.1,96615177,0.976062,0.629677,0.00100905,0.0266844
f1cf60b8-c6ee-41a7-a737-ae66a08442e4,BLUEPRINT,IHECRE00002553.1,97745502,0.986246,0.642928,0.000225039,0.0325079
9b8193e5-829f-48c2-8250-ebf17d7f6405,BLUEPRINT,IHECRE00002554.1,108539500,0.98543,0.696555,0.000419005,0.029691
81087670-943b-4f3b-8da4-093cb5ec6bfc,BLUEPRINT,IHECRE00002555.1,107606110,0.962482,0.237574,0.00129524,0.0420032
fc37aa04-20d5-42e3-862a-a154f2505eb6,BLUEPRINT,IHECRE00002556.1,122811004,0.976038,0.462516,0.0227752,0.0388437
f8a6b7aa-465b-4356-9a29-81671ace82ca,BLUEPRINT,IHECRE00002556.1,129535558,0.967174,0.186652,0.00112766,0.0208437
5f69f869-ec16-4d94-a8e8-756b09b1c5aa,BLUEPRINT,IHECRE00002557.1,107704945,0.986446,0.687554,0.00106711,0.027566
144f52fe-19ce-45a7-b464-d54da396fd7e,BLUEPRINT,IHECRE00002558.1,97172539,0.986376,0.647376,0.000774022,0.027622
d0ba1767-d741-46e3-a533-c5f1204fa61b,BLUEPRINT,IHECRE00002559.1,102738066,0.986349,0.575785,0.000547044,0.027532
bc650adf-a938-4c9f-bd67-0fcedcf6a2ed,BLUEPRINT,IHECRE00002560.1,123082556,0.982642,0.286496,0.0104004,0.0389669
d188d37f-0dc1-40da-9403-4dd44f7867c9,BLUEPRINT,IHECRE00002560.1,59788046,0.968784,0.106285,0.00103448,0.0259242
c402eebf-8740-4db0-b341-e76de41a9eb2,BLUEPRINT,IHECRE00002561.1,103751024,0.967441,0.165496,0.00163987,0.0234598
33a6e6a4-4f33-4754-b1e5-e5fede441aa8,BLUEPRINT,IHECRE00002561.1,108626642,0.978932,0.593295,0.0337997,0.0421492
65589f35-2422-477e-b006-40a849c77109,BLUEPRINT,IHECRE00002562.1,105404991,0.985431,0.705379,0.000196391,0.0331321
76e13db2-40dc-4bee-9520-f6afd0e61185,BLUEPRINT,IHECRE00002563.1,107588184,0.984434,0.675347,0.00162924,0.0260609
f51136fe-901b-4516-acf5-960a860f70e7,BLUEPRINT,IHECRE00002564.1,72223378,0.978305,0.571757,0.000207568,0.0364039
7ec42970-2101-4216-a069-077e1ca6d4e2,BLUEPRINT,IHECRE00002565.1,105193992,0.982409,0.450542,0.0167411,0.0377484
2d97330f-1116-4745-b5e2-3accba8dc80b,BLUEPRINT,IHECRE00002565.1,50346332,0.971381,0.169672,0.00171153,0.0194102
fe3e0d50-ba57-458e-a0ed-7cd64a31d9dc,BLUEPRINT,IHECRE00002566.1,83874896,0.985811,0.594607,0.000495581,0.0379722
15442343-5f84-4055-8b4a-cbb21e32ceca,BLUEPRINT,IHECRE00002567.1,96517843,0.859613,0.624163,0.000977377,0.0277
58b9e506-b818-4286-9a82-0d3be20d629c,BLUEPRINT,IHECRE00002568.1,91140192,0.985328,0.644262,0.000311905,0.0337618
96d9a246-4b0e-4e5f-bb6c-e72d1429cdc2,BLUEPRINT,IHECRE00002569.1,90109764,0.980241,0.6063,0.000205628,0.0350329
47d393de-92d3-4f4d-a0d8-55de34665294,BLUEPRINT,IHECRE00002570.1,94698756,0.964928,0.266158,0.00102745,0.0331081
9077c34b-04db-491e-8932-36a4b67dea03,BLUEPRINT,IHECRE00002571.1,109359733,0.9852,0.690417,0.000333976,0.0344155
49214b65-0919-419b-9760-776893e30785,BLUEPRINT,IHECRE00002572.1,103708674,0.986976,0.634098,0.000642217,0.0255587
59cfe68d-d8be-4f34-aad8-7a64ce53805a,BLUEPRINT,IHECRE00002573.1,99841731,0.984735,0.618567,0.000380166,0.0371063
736daaf5-c3c0-4524-aae6-906cda9b1d57,BLUEPRINT,IHECRE00002574.1,89026351,0.980332,0.645073,0.000211904,0.0327344
3464dac0-d175-42c4-9c36-92118ecd6432,BLUEPRINT,IHECRE00002575.1,101003295,0.987175,0.647898,0.00101815,0.0284184
2a8cdda1-8ceb-4eba-a12f-b6d4244067cc,BLUEPRINT,IHECRE00002576.1,114727582,0.984281,0.540739,0.0489752,0.0437636
b3f2c5ee-62e6-4854-9815-e05b437aacd7,BLUEPRINT,IHECRE00002576.1,55023706,0.968901,0.111675,0.00103148,0.0258423
dcf61041-e747-4d63-8176-3f82d727cdb1,BLUEPRINT,IHECRE00002577.1,90028746,0.982001,0.617965,0.0000924121,0.0379168
e5a31b67-962f-4531-bb1a-47a7b6a2ef07,BLUEPRINT,IHECRE00002578.1,69637004,0.975397,0.625138,0.000255625,0.0313363
27f059d9-32c0-4180-b53e-6835e9bd8168,BLUEPRINT,IHECRE00002579.1,114519781,0.986552,0.668927,0.000457596,0.03535
a9e91c98-d613-4c95-91a8-8829c0641a9c,BLUEPRINT,IHECRE00002580.1,108954138,0.964844,0.223413,0.00175007,0.0355496
850a3b33-a056-44a6-893c-4d04bdbb126b,BLUEPRINT,IHECRE00002581.1,105293116,0.98458,0.671756,0.0011312,0.0283383
e10cd198-7d8a-4563-b876-fc12bf6423db,BLUEPRINT,IHECRE00002582.1,91572040,0.987167,0.592599,0.000870937,0.0263705
e3ca360b-56ff-4bbb-b370-a5ca2336247b,BLUEPRINT,IHECRE00002583.1,103125134,0.980782,0.68789,0.0001881,0.0283972
214b2ea9-4530-4274-a69c-970b34124b9d,BLUEPRINT,IHECRE00002584.1,87069290,0.985691,0.610527,0.000464932,0.0285045
e2369889-ebbd-471c-8046-5feb372f7c56,BLUEPRINT,IHECRE00002585.1,86836746,0.987849,0.616766,0.000831472,0.0266765
1545c8cc-e51d-4545-8720-05aef01fdc0d,BLUEPRINT,IHECRE00002586.1,96963759,0.987251,0.612335,0.0002715,0.0370155
4af66b8c-23a6-4ec5-8358-028c37ba9592,BLUEPRINT,IHECRE00002587.1,96525470,0.984067,0.579173,0.000586635,0.0284497
75867875-84ad-46ff-99c1-24f1e19fc9a7,BLUEPRINT,IHECRE00002588.1,100804764,0.986209,0.633824,0.00099237,0.0289972
ae3c744b-465d-4bbf-a852-52accd551f07,BLUEPRINT,IHECRE00002589.1,90002709,0.985831,0.623239,0.000339681,0.0333726
c74d2ae9-699c-48f6-9823-93b1f600a6d8,BLUEPRINT,IHECRE00002590.1,94413222,0.986648,0.653926,0.000244813,0.0334346
54f73fbb-5e17-4eb7-99e4-9ed0a1673384,BLUEPRINT,IHECRE00002591.1,91843587,0.986297,0.644124,0.000527317,0.0318863
667e84bf-15ad-4410-8146-57031cb9c1fc,BLUEPRINT,IHECRE00002592.1,94090248,0.978378,0.556344,0.000693611,0.0354587
ea6330f0-cff1-49c2-b6c2-3eb969b56267,BLUEPRINT,IHECRE00002593.1,99031814,0.978017,0.701703,0.00065305,0.0348374
87d792e1-2910-468f-8c69-3330c69f9a89,BLUEPRINT,IHECRE00002594.1,92948113,0.988031,0.62494,0.00028943,0.0344366
812f4c51-0ecc-41e9-91c1-02a25f145779,BLUEPRINT,IHECRE00002595.1,92322544,0.985187,0.575115,0.000627992,0.0325253
48b68464-5fe1-4c88-b596-1dc3183e05b0,BLUEPRINT,IHECRE00002596.1,96228724,0.984129,0.328574,0.013725,0.0348017
e4124b00-5d5f-4a73-8502-8ad05270485d,BLUEPRINT,IHECRE00002597.1,83935473,0.98673,0.598865,0.000924082,0.0289138
3e5d8a45-c7f7-46fb-b867-5608c8d3d739,BLUEPRINT,IHECRE00002598.1,91667605,0.987123,0.57795,0.000768485,0.0311774
ad64cc58-d546-4dcc-b0c1-af559bbb0f09,BLUEPRINT,IHECRE00002599.1,98246036,0.986011,0.617283,0.000248339,0.0371176
3ae521e5-8c61-42ff-877a-0fc44dc7eddd,BLUEPRINT,IHECRE00002600.1,84616797,0.986453,0.614304,0.00154277,0.0287465
5b8a0d94-9af9-45da-bc4a-21b48060f109,BLUEPRINT,IHECRE00002601.1,86904070,0.979675,0.196579,0.000831288,0.0332709
39a99d99-6cba-4036-b0ed-108aaf3ce358,BLUEPRINT,IHECRE00002602.1,77742499,0.985759,0.60317,0.000932206,0.0355443
bb598ac2-0f5e-41ca-9df9-9f45014ce9bd,BLUEPRINT,IHECRE00002603.1,108011150,0.967238,0.241087,0.00117494,0.0304444
0f75858d-9240-411f-b469-ab7e3fbff623,BLUEPRINT,IHECRE00002604.1,93593871,0.987008,0.635661,0.00106075,0.027563
32ed30e8-fb71-44dc-bac7-b3a71aee8cb5,BLUEPRINT,IHECRE00002605.1,100720941,0.986194,0.654474,0.000318241,0.0375894
e48c0343-8c46-4bcb-955d-ac98b642348e,BLUEPRINT,IHECRE00002606.1,89268135,0.986244,0.51424,0.000486392,0.0313781
e152a814-51be-4a84-9996-294f2f78e076,BLUEPRINT,IHECRE00002607.1,93909851,0.981225,0.604548,0.000172421,0.0351778
a270f922-57f7-485b-b8b9-dbcf244d15b2,BLUEPRINT,IHECRE00002608.1,102134865,0.986186,0.666525,0.000487332,0.0307623
5033a0dd-4f58-43b8-971f-43ba40092e12,BLUEPRINT,IHECRE00002609.1,80591492,0.986947,0.633673,0.000620232,0.0301889
8d7e4ceb-dbc4-4fdc-8753-72afbddd8fac,BLUEPRINT,IHECRE00002611.1,45061592,0.987297,0.478131,0.000613812,0.027922
317f9836-c485-487a-9494-6e16f741b3a6,BLUEPRINT,IHECRE00002612.1,82592335,0.978936,0.621543,0.000223914,0.0379615
fbf4dafc-74eb-44ce-ac18-b154fa1fc613,BLUEPRINT,IHECRE00002613.1,91946624,0.982291,0.307111,0.0168395,0.0367521
42c4ae48-d9f9-4421-9933-6a843c04c579,BLUEPRINT,IHECRE00002614.1,95159737,0.984035,0.588623,0.000687705,0.0288583
0b9eb2ce-a816-4489-a7a7-6b1f64a92d5b,BLUEPRINT,IHECRE00002615.1,107142006,0.966975,0.361231,0.00532605,0.0427493
6973d8e2-6546-4e27-826a-ecb9fa9210fd,BLUEPRINT,IHECRE00002617.1,102437131,0.983826,0.677103,0.00023963,0.0328546
3e0784ec-e8b4-4b4f-90b1-f55f9f368d2a,BLUEPRINT,IHECRE00002618.1,77921210,0.985716,0.614978,0.000767704,0.0348128
4fb8fa3c-54d2-44c6-a2ac-5e836c5f92a5,BLUEPRINT,IHECRE00002619.1,124538020,0.977279,0.219504,0.000806986,0.0302002
0a0025d1-e71b-4424-8604-16e98fe92743,BLUEPRINT,IHECRE00002620.1,94507254,0.983495,0.608715,0.000126749,0.0338621
4c8b0862-1076-4efb-90d5-eee520df2290,BLUEPRINT,IHECRE00002621.1,54329171,0.987741,0.550155,0.000165346,0.0329357
fe031acb-f914-4198-b521-c05694dcfd89,BLUEPRINT,IHECRE00002622.1,102317718,0.865979,0.612797,0.00109525,0.0286989
2f00db92-1a7c-4691-9098-dc8739795992,BLUEPRINT,IHECRE00002623.1,117121984,0.979312,0.48997,0.0107504,0.0436853
ce994d24-e66a-43a5-ae85-f502fa4b07e0,BLUEPRINT,IHECRE00002624.1,85919155,0.980308,0.559739,0.000825528,0.0337386
651816f3-5993-4aba-baab-e51e5572514d,BLUEPRINT,IHECRE00002625.1,68696147,0.985962,0.546445,0.000448342,0.0267666
23d3432e-5f19-4f07-8e39-7ac9dfdeafc2,BLUEPRINT,IHECRE00002626.1,105725274,0.976552,0.191024,0.00109219,0.0338402
052227d7-8946-4ba0-9e74-3ebfdf94f226,BLUEPRINT,IHECRE00002627.1,93144954,0.967984,0.2347,0.00150388,0.0385665
cd4e094d-a7e4-4ac3-b222-b941a133b273,BLUEPRINT,IHECRE00002628.1,107226131,0.831268,0.577007,0.000630267,0.0297194
87840bcf-9b50-4c17-bba5-958104996f58,BLUEPRINT,IHECRE00002629.1,116244984,0.976074,0.200427,0.000692768,0.0311847
b41f2f0d-e482-41a4-9fc4-984d46fddad5,BLUEPRINT,IHECRE00002630.1,101056178,0.977002,0.397964,0.00648024,0.0406195
9c8f331b-902d-4c72-a8f6-0c2dedbe53b1,BLUEPRINT,IHECRE00002631.1,97081842,0.981747,0.631236,0.000266143,0.0304324
0dd0357a-840f-46c1-b86c-7b31e3d3d333,BLUEPRINT,IHECRE00002632.1,83687262,0.985646,0.61711,0.00134109,0.0287606
f37f5a47-3c30-4bbb-9fe8-9febd564a1be,BLUEPRINT,IHECRE00002633.1,75869506,0.985493,0.562719,0.000584361,0.0304178
df287808-723c-4251-bd9a-03df09618beb,BLUEPRINT,IHECRE00002634.1,85573858,0.986244,0.590352,0.000695833,0.0287391
fd824974-f484-4ba8-ad7c-3c68f65bc2e0,BLUEPRINT,IHECRE00002635.1,100110972,0.984814,0.638146,0.000200019,0.0359186
a61c1d42-98fe-4d71-aedc-38cbfa7c6032,BLUEPRINT,IHECRE00002636.1,87473864,0.964707,0.635589,0.000212119,0.0425885
30b07f27-79c1-45ae-a026-406194fdf0b0,BLUEPRINT,IHECRE00002637.1,105570568,0.967589,0.253091,0.00180198,0.0313404
9210ce63-c3e6-4086-a8a2-7968ff19fd63,BLUEPRINT,IHECRE00002638.1,120544302,0.974854,0.205519,0.00100058,0.0339654
004676fb-8dd9-4936-b648-4a86321c25a4,BLUEPRINT,IHECRE00002639.1,96876125,0.971693,0.666397,0.000823529,0.031205
5a8d6333-ba98-47bc-937c-ff33b371e4db,BLUEPRINT,IHECRE00002640.1,101100311,0.985777,0.647098,0.000428687,0.0350744
71b4ad34-4e44-43ce-80b1-f567ce1642a5,BLUEPRINT,IHECRE00002641.1,99082408,0.977783,0.424837,0.00942286,0.0413081
